grid_id,numeric_id,row,col,center_lon,center_lat,region,rh50_x10_mean,rh50_x10_median,rh50_x10_stdDev,rh50_x10_min,rh50_x10_max,rh50_x10_count,rh50_x10_p10,rh50_x10_p25,rh50_x10_p75,rh50_x10_p90,rh_non_ground50_x10_mean,rh_non_ground50_x10_median,rh_non_ground50_x10_stdDev,rh_non_ground50_x10_min,rh_non_ground50_x10_max,rh_non_ground50_x10_count,rh_non_ground50_x10_p10,rh_non_ground50_x10_p25,rh_non_ground50_x10_p75,rh_non_ground50_x10_p90
grid_0004_0000,4,4,0,25.112288896873878,35.01060007186489,East5,5.964768977917278,2.581915346166117,18.526108107725733,-25,440,7309,-3.3670718681654037,0.5296044950558809,6.427711922071411,12.523809523809524,41.49777915560094,36.44729344729345,28.932755021786885,0,503,7309,8.483805393684781,26.55944055944056,52.43421052631579,74.54347826086956
grid_0005_0000,5,5,0,25.112288896873878,35.23517786561265,East5,7.779385449956365,2.0,20.18371790714437,-24,220,8760,-3.0,0.0,7.0,21.0,43.94143270633969,41.0,27.821532358507575,0,231,8760,9.0,24.0,60.0,80.0
grid_0006_0000,6,6,0,25.112288896873878,35.459755659360404,East5,9.618924861627114,2.672727272727273,26.146036786669367,-25,243,467,-5.722222222222222,-1.38,8.695652173913043,32.5,47.89003462481361,46.526315789473685,33.788149632895106,1,279,467,8.428571428571429,22.428571428571427,64.0,82.4
grid_0008_0000,8,8,0,25.112288896873878,35.90891124685591,East5,218.0,218.0,0.0,218,218,1,218.0,218.0,218.0,218.0,218.0,218.0,0.0,218,218,1,218.0,218.0,218.0,218.0
grid_0010_0000,10,10,0,25.112288896873878,36.35806683435142,East5,1.0,1.0,0.0,1,1,4,1.0,1.0,1.0,1.0,27.75,26.5,6.015604707757983,22,36,4,22.0,22.0,33.5,36.0
grid_0011_0000,11,11,0,25.112288896873878,36.582644628099175,East5,7.8163778968365865,2.5238095238095237,24.55612120721277,-16,240,377,-3.3492280876494025,-1.4074074074074074,6.444444444444445,19.0,46.11065158588422,46.0,31.94461259464057,1,251,377,7.0,20.0,62.0,81.0
grid_0012_0000,12,12,0,25.112288896873878,36.80722242184693,East5,7.364244200997788,1.0,25.1276518367208,-17,184,154,-5.0,-1.0,7.0,21.0,46.54788355706424,46.0,34.666150471763515,1,206,154,6.0,19.0,64.0,90.0
grid_0013_0000,13,13,0,25.112288896873878,37.031800215594686,East5,5.068988426432729,1.0,16.268031390429808,-20,210,4677,-4.0,-1.0,5.0,14.0,40.08408514964605,39.0,25.42162694118494,0,213,4677,8.0,19.0,55.0,71.0
grid_0014_0000,14,14,0,25.112288896873878,37.256378009342434,East5,5.466216216216216,6.0,4.716990566028302,-2,11,4,-2.0,3.0,11.0,11.0,57.53378378378378,60.0,9.233092656309694,43,66,4,43.0,43.0,66.0,66.0
grid_0015_0000,15,15,0,25.112288896873878,37.48095580309019,East5,8.382050315682044,2.0,20.90569066339822,-19,196,2362,-4.0,-1.0,7.0,25.0,43.4134584276933,43.0,27.08906747437808,0,210,2362,8.0,23.0,59.0,79.0
grid_0016_0000,16,16,0,25.112288896873878,37.705533596837945,East5,6.38495269531175,2.0,18.11298975077449,-29,170,2458,-4.0,-1.0,6.0,17.0,41.074320175017746,40.0,25.66609623870706,1,174,2458,8.0,22.0,57.0,73.0
grid_0021_0000,21,21,0,25.112288896873878,38.828422565576716,East5,146.0,146.0,0.0,146,146,1,146.0,146.0,146.0,146.0,153.0,153.0,0.0,153,153,1,153.0,153.0,153.0,153.0
grid_0022_0000,22,22,0,25.112288896873878,39.05300035932447,East5,60.142857142857146,72.0,27.632426972818784,24,104,7,24.0,28.0,77.0,104.0,76.14285714285714,75.0,20.0173394223863,41,109,7,41.0,60.0,89.0,109.0
grid_0023_0000,23,23,0,25.112288896873878,39.27757815307223,East5,76.56756756756756,69.0,41.26613724680882,27,211,37,35.0,43.0,92.0,109.0,93.86486486486487,83.0,35.83306804506529,45,214,37,53.0,76.0,106.0,123.0
grid_0024_0000,24,24,0,25.112288896873878,39.50215594681998,East5,5.952194326446336,2.0,14.963816214433308,-22,116,899,-4.0,-1.0,8.0,18.0,44.00612859528914,43.99999999999999,26.619572636736212,0,142,899,8.0,23.0,60.0,79.0
grid_0025_0000,25,25,0,25.112288896873878,39.72673374056773,East5,7.222301248617038,1.0,26.35497402768593,-22,206,250,-4.0,-1.0,4.0,16.0,44.82961909277698,39.0,33.55958903204865,2,207,250,7.0,20.0,60.0,78.0
grid_0026_0000,26,26,0,25.112288896873878,39.95131153431549,East5,4.6326979645778765,0.508875929935896,15.63502441177178,-24,348,4970,-3.4502487562189055,-1.274447949526814,4.3089485000511925,14.458333333333334,41.567324772276194,40.42497166855542,26.770566745773213,0,353,4970,8.538461538461538,18.445945945945947,58.456896551724135,74.34482758620689
grid_0030_0000,30,30,0,25.112288896873878,40.8496227093065,East5,10.791208791208792,4.0,21.77937146971296,-1,127,91,0.0,1.0,11.0,22.0,58.032967032967036,54.0,22.693587490186243,9,131,91,39.0,47.0,68.0,92.0
grid_0031_0000,31,31,0,25.112288896873878,41.07420050305426,East5,30.806349120969,9.4421746857669,41.40996510619833,-24,612,12872,-1.9539959930636226,1.4216173135650585,53.55668820008297,89.75483870967741,65.61152465211009,61.48981720468125,37.14068419695468,0,633,12872,25.701639883727307,41.556720023424916,85.45614761641818,109.39679633867277
grid_0032_0000,32,32,0,25.112288896873878,41.29877829680201,East5,57.619498488168745,45.417502246814806,54.791104458159346,-37,681,41644,1.4477159767569128,9.484176699977517,97.56017715341541,133.5289079229122,88.7566929734494,85.4522952646635,45.22565612476391,0,733,41644,33.54327671883112,57.55494450303853,113.47978936933833,145.5478217546122
grid_0033_0000,33,33,0,25.112288896873878,41.52335609054977,East5,60.162663201690556,49.44806587494663,55.41073577309452,-20,702,35862,1.4489514579329938,13.432871835980487,93.44009191046793,133.4891304347826,94.89118371095876,89.511249409996,49.65411278043481,1,811,35862,41.50880617584886,61.44466628547504,121.49109640255892,153.58340584388245
grid_0034_0000,34,34,0,25.112288896873878,41.747933884297524,East5,61.299415045528775,53.43343405616779,55.43372759296338,-25,795,24740,1.4885134611383322,13.398202829498674,97.42492434236051,133.5668016194332,92.64460033833821,85.5395642201835,48.11701057446921,0,796,24740,37.61035309302111,61.55022521900129,117.44815963799216,149.5098604584935
grid_0035_0000,35,35,0,25.112288896873878,41.97251167804528,East5,39.30545870261238,13.388446653871565,50.16413022198318,-26,496,16054,1.3228404378255112,1.3228404378255112,65.56628356286535,113.35205351586806,77.24758868818564,69.52603958701728,43.36433701564646,0,538,16054,33.597057670857076,49.5308900793242,97.6303990515453,133.57454413593035
grid_0036_0000,36,36,0,25.112288896873878,42.19708947179303,East5,22.638747307142406,6.0,37.65352658812241,-28,227,5292,0.0,1.0,24.999999999999996,79.0,69.40121165600907,60.3809900467998,37.651009364416964,0,324,5292,34.454698795180725,46.47055439706623,84.46153846153847,122.36
grid_0037_0000,37,37,0,25.112288896873878,42.42166726554078,East5,53.521570884777596,30.47826086956522,60.56224403721835,-21,373,18183,0.5523263977533827,6.455125516478221,86.47647058823529,134.53125,87.31799280347497,74.51572327044025,54.29941326645996,0,377,18183,34.568393758813635,50.4697982692252,110.42953020134229,158.51765447667086
grid_0038_0000,38,38,0,25.112288896873878,42.64624505928854,East5,62.129262267911386,40.42857142857143,65.74938108600311,-24,443,14177,0.506160823623737,6.444150734616095,104.49383802816901,154.59181713407608,105.27266975216602,97.55525677374098,58.50552490332137,0,583,14177,41.501628664495115,61.47377680566782,137.4591836734694,177.52208097582482
grid_0039_0000,39,39,0,25.112288896873878,42.870822853036294,East5,78.23133021385978,57.603753439283814,76.03956714762067,-18,645,19732,1.5042563219857454,13.450921429046636,121.628,185.1734693877551,123.20047447387515,109.49963012279922,69.73616828838658,0,690,19732,45.41809290953545,69.4187380497132,165.50426274936729,217.4676989465668
grid_0040_0000,40,40,0,25.112288896873878,43.09540064678404,East5,47.87915913008204,21.520413656679978,59.249267193560804,-22,692,14032,1.4808204850810782,5.394384910473576,81.52212389380531,129.64104416945173,81.26907176173411,69.41771562575438,57.46401624910826,1,731,14032,29.745237279004847,45.495202036686464,105.43563781226658,149.3417064389182
grid_0041_0000,41,41,0,25.112288896873878,43.3199784405318,East5,19.2439839266332,4.345158316932812,32.716080497750546,-18,254,5245,-1.1911764705882353,0.5139474776693048,20.47457627118644,66.38461538461539,60.387591822895914,54.43850267379679,34.15565377287091,1,344,5245,22.4,40.474122714114245,74.51437768240343,102.6
