grid_id,numeric_id,row,col,center_lon,center_lat,region,rh50_x10_mean,rh50_x10_median,rh50_x10_stdDev,rh50_x10_min,rh50_x10_max,rh50_x10_count,rh50_x10_p10,rh50_x10_p25,rh50_x10_p75,rh50_x10_p90,rh_non_ground50_x10_mean,rh_non_ground50_x10_median,rh_non_ground50_x10_stdDev,rh_non_ground50_x10_min,rh_non_ground50_x10_max,rh_non_ground50_x10_count,rh_non_ground50_x10_p10,rh_non_ground50_x10_p25,rh_non_ground50_x10_p75,rh_non_ground50_x10_p90
grid_0000_0000,0,0,0,0.11228889687387711,48.11228889687388,East4d,47.174788460410674,10.37643691071417,66.82785794147149,-85,405,18739,0.47973714489183666,2.5566559124701924,78.34380833851898,156.35416666666666,98.93347729195811,82.4484126984127,56.826934513172844,0,442,18739,42.582230623818525,54.533931979311674,130.4640522875817,182.58139534883722
grid_0001_0000,1,1,0,0.11228889687387711,48.33686669062163,East4d,49.49193095445432,8.596785282147177,72.90542144580662,-22,390,19239,0.4522338866576975,2.542390311677972,80.47222222222223,170.4814814814815,108.22873784269375,89.47344110854503,65.19222906967799,0,613,19239,45.491300832195236,57.45612058548286,145.5251798561151,201.4231198527859
grid_0002_0000,2,2,0,0.11228889687387711,48.56144448436939,East4d,78.4195514428713,54.488188976377955,78.13760653431419,-22,354,27339,0.47261818176929493,4.379678640333436,144.34810126582278,194.48735665980595,126.02482211686952,118.54748271872312,63.19083584043911,0,361,27339,48.57023060796646,68.45242168603622,176.5090909090909,214.4848484848485
grid_0003_0000,3,3,0,0.11228889687387711,48.78602227811714,East4d,61.3750609315343,17.420929125954125,77.4572464216304,-20,682,25654,1.2203152926236156,1.2203152926236156,109.41284030881756,181.26984126984127,110.98776028000111,93.49389476548417,66.36681369913002,0,824,25654,45.531113851212496,61.43380421829625,153.4351879400972,201.53163689328704
grid_0004_0000,4,4,0,0.11228889687387711,49.01060007186489,East4d,47.91207634104575,9.431542818593986,74.17235770476061,-22,732,32264,1.260544164581085,1.260544164581085,69.32887654792141,161.57236842105263,98.66143323431521,77.51140757927301,66.52749035234207,0,777,32264,41.63949256659095,53.41674665462142,121.43058823529412,185.5807788471418
grid_0005_0000,5,5,0,0.11228889687387711,49.23517786561265,East4d,33.805942579609905,8.543863369958357,52.528361002486626,-15,320,37945,0.4930641388265111,2.579838871214522,44.383826179959996,114.41935483870968,90.11575412419137,76.48312153911685,48.62917512671858,0,447,37945,42.53839163056113,54.47177033492823,114.52887537993921,160.51248805117774
grid_0006_0000,6,6,0,0.11228889687387711,49.459755659360404,East4d,43.508856876537884,9.457139965590526,63.45676474520569,-25,557,13379,1.501884421339676,1.501884421339676,65.704,157.53773584905662,98.51183871316142,81.53947368421052,56.98583078779708,0,686,13379,41.55002777073773,49.43190812777312,141.55938712031028,181.41666666666666
grid_0007_0000,7,7,0,0.11228889687387711,49.68433345310816,East4d,33.72287718718223,5.444137080268778,64.76812676080742,-26,789,3136,1.2362567381014988,1.2362567381014988,33.496392992098926,121.37037037037037,90.75919580822426,73.4110086979099,63.893653806586364,0,811,3136,41.62921348314607,49.41273628950263,113.62864493996568,157.25694755714923
grid_0010_0000,10,10,0,0.11228889687387711,50.35806683435142,East4d,83.33333333333333,51.0,91.50895523875731,11,283,6,11.0,35.0,69.0,283.0,92.0,58.0,85.87782018658834,38,281,6,38.0,42.0,75.0,281.0
grid_0011_0000,11,11,0,0.11228889687387711,50.582644628099175,East4d,1.2087186261558784,0.37884615384615383,15.571755010417043,-1,303,757,-1.0,0.37884615384615383,0.37884615384615383,2.3294117647058825,107.4557463672391,126.44444444444444,66.95160585396322,0,303,757,0.6710526315789473,12.0,158.31578947368422,180.66666666666666
grid_0012_0000,12,12,0,0.11228889687387711,50.80722242184693,East4d,36.01015115554049,9.397367957580368,50.86866881323466,-45,797,30934,1.3242854055615467,1.3242854055615467,61.608535643121456,113.48986465415081,83.79835231190641,69.53998069144362,56.475308404348254,0,789,30934,41.52949438202247,49.51649755781035,105.4663217118196,137.4225771192616
grid_0013_0000,13,13,0,0.11228889687387711,51.031800215594686,East4d,53.70545098025982,29.45727098126971,58.033808769469076,-30,871,74456,1.3879445889490938,5.443438312247755,97.42282773608892,137.4597972943276,101.76157563736822,97.51926687188003,49.06496404376621,0,1002,74456,45.56275289573373,65.45329019267011,129.44023929225614,157.48426999442702
grid_0014_0000,14,14,0,0.11228889687387711,51.256378009342434,East4d,45.54246797531048,17.49607720523481,56.39173474231356,-22,784,80232,1.4081044694611853,5.380776558023771,77.53544638061145,129.44117647058823,94.1243509229887,85.50288022753578,48.57147776395506,0,796,80232,41.57370635701452,57.52667554695913,121.48441083078826,153.52710892121777
grid_0015_0000,15,15,0,0.11228889687387711,51.48095580309019,East4d,25.44788337122514,9.41231250039877,40.18203494502442,-26,963,63865,1.6059398093553328,1.6059398093553328,25.52101801293282,81.49237472766885,72.13785410878722,61.44067639344582,37.6978403933486,0,956,63865,41.545467384285594,49.48222041401344,85.4926129801889,121.44036610304752
grid_0016_0000,16,16,0,0.11228889687387711,51.705533596837945,East4d,35.94803480326081,10.983453395359623,52.45141210690656,-33,1028,124360,3.140216414080468,3.140216414080468,51.510609171800134,115.52192066805846,83.9900734628905,67.37062460213005,47.524441572964356,0,1081,124360,43.68948618043781,51.43034300791556,107.36110328868921,147.41509868343496
grid_0017_0000,17,17,0,0.11228889687387711,51.9301113905857,East4d,39.50435206695259,8.578947368421053,56.387867071460214,-30,296,5274,0.5181600507731364,2.5650226207488913,60.5,134.2,88.69854211341435,74.52222222222223,46.004440585495594,0,308,5274,42.61349693251534,52.52,114.63636363636364,156.64285714285714
grid_0000_0001,18,0,1,0.3368666906216313,48.11228889687388,East4d,46.19689469550216,10.4046072644162,63.594620132471285,-19,425,25794,0.5022514732908808,2.572867844312444,78.44117647058823,148.5148138081,103.03048253618505,92.5125712028341,54.32542804132345,0,460,25794,44.48075079565935,58.46537250341649,136.46209780039993,176.45255474452554
grid_0001_0001,19,1,1,0.3368666906216313,48.33686669062163,East4d,62.46160808082736,13.395529376227156,81.36478953459842,-18,587,16489,1.208009726393233,1.208009726393233,117.50331125827815,193.56692913385828,122.91622544945491,105.31300961421442,76.86571484567844,0,926,16489,45.5669869465094,61.45736830569153,169.37301587301587,221.49763911821788
grid_0002_0001,20,2,1,0.3368666906216313,48.56144448436939,East4d,48.33381209755274,8.57702792614634,73.65405536448962,-17,366,22942,0.46611575215439316,0.46611575215439316,74.43157894736842,174.63641920804187,104.15755575272736,84.55881335209577,61.17084297596767,0,367,22942,44.54969574036511,58.49481740917788,134.4923373959213,200.50588235294117
grid_0003_0001,21,3,1,0.3368666906216313,48.78602227811714,East4d,59.13515643025648,17.321218476648422,74.2299920141894,-19,646,24420,1.2174608000150438,1.2174608000150438,105.46610169491525,169.64640249582945,110.54122088422685,93.4515874762997,67.99751691029036,0,811,24420,45.58916317582436,61.503486076214884,149.35585924282867,193.69569429800814
